Model,First Choice LL,AIC,Coefficient Names,Estimated Coefficients,Standard Errors,Likelihood Ratio Test,Embedding_Model,Data_Type,Category_Code,AIC_min,Delta,ExpDelta,Akaike_Weight,cat_code4,category1,category2,category3,category4,num_transactions,num_products,mean_price,overall_numprod,overall_purch,batch
PC3,-1466.649703476567,2965.299406953133,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.title_COUNT_text_pc3']","[ 8.53473466e-02 -2.10049526e+01 -3.65642877e+01 -4.78169053e-01
 -2.11022895e+01  1.97294476e+01 -8.16366536e+01 -3.36662686e+00
 -1.28380819e+02 -1.76994697e+00  7.62301303e-01 -7.73378678e-02
 -3.94712713e+00  1.35517267e+01  1.53625322e+01  2.29337597e+01]","[4.59356049e-01 1.25557614e+01 2.19337575e+01 1.40823884e+00
 1.27164887e+01 1.38725004e+01 4.78691797e+01 2.53223926e+00
 7.55416334e+01 8.03346739e-01 6.52345242e-01 3.36056523e-02
 2.47792433e+00 8.12294565e+00 9.23267942e+00 1.30706584e+01]",0.0009087541995720287,title_COUNT_text,titles,10110210,2955.771512580659,9.527894372473838,0.008531865981557897,0.00041658692317186045,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
price and PC1,-1469.060376093728,2970.120752187456,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc1']","[ -0.38720533  -0.35263041   2.31753122   1.81315242  -6.33150577
   6.86533633 -10.56089172   0.81596923   7.38795573  -1.06551453
   0.12575627  -0.05287825  -1.57647228   4.84011406  -1.45215273
  -1.86670646   0.        ]","[ 0.23658069  1.14874688  1.91921212  1.13983008  4.93489163 14.35059195
  8.52977106  1.13605803  5.68162737  0.50055548  0.3907158   0.03271461
  1.75335255  3.66673959  1.14310858  0.06837028  1.41130353]",0.01289490445662417,title_COUNT_text,titles,10110210,2955.771512580659,14.349239606797255,0.0007657768084982672,3.7390719120321816e-05,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
price and PC2,-1468.233081658206,2968.466163316412,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc2']","[ -0.42130454  -0.75708832   2.13122498   1.35296863 -12.09581315
   6.77483781 -25.59597158   0.94548854   4.36356477  -1.06827879
   0.07532289  -0.06639717  -1.83017103   4.30313322  -1.42240764
   5.11201371   0.        ]","[ 0.23631627  1.15418953  1.91477194  1.13203018  5.1715275  11.03727571
  9.58912817  0.9949915   5.5738816   0.49473994  0.38972351  0.03144587
  1.62634928  3.62746111  1.14016509  0.05953369  1.29691793]",0.005115747028080458,title_COUNT_text,titles,10110210,2955.771512580659,12.69465073575293,0.0017514252956523206,8.551715142482106e-05,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
price and PC3,-1466.649703476567,2965.299406953133,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc3']","[ 8.53473466e-02 -2.10049526e+01 -3.65642877e+01 -4.78169053e-01
 -2.11022895e+01  1.97294476e+01 -8.16366536e+01 -3.36662686e+00
 -1.28380819e+02 -1.76994697e+00  7.62301303e-01 -7.73378678e-02
 -3.94712713e+00  1.35517267e+01  1.53625322e+01  2.29337597e+01
  0.00000000e+00]","[ 0.23499381  1.58103032  3.15626573  1.14472758  4.88396204 10.72665257
  9.06530766  1.03031789 10.95874163  0.49118897  0.38977451  0.02979949
  1.60456228  3.59420819  1.66935188  0.0709805   1.55230314]",0.0009087541995720287,title_COUNT_text,titles,10110210,2955.771512580659,9.527894372473838,0.008531865981557897,0.00041658692317186045,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
PC1 and PC2,-1467.00445267643,2968.00890535286,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.title_COUNT_text_pc1' 'sd.title_COUNT_text_pc2']","[ -0.3651888   -0.82865333   1.93423474   1.53640744  -6.77668322
 -13.36539476 -15.75881675  -0.51814376   4.11232567  -0.96126654
   0.0806559   -0.05101522  -0.3725151    4.2425225   -1.22606388
  -5.18136068   0.88315897]","[ 0.23855974  1.24047984  1.98682726  1.19176682  4.96757374 22.89406241
  9.27592937  1.80189854  6.60458573  0.52197679  0.39476056  0.03146148
  2.12769415  3.76471047  1.17566717  3.06196064  0.63996688]",0.001333681475209716,title_COUNT_text,titles,10110210,2955.771512580659,12.23739277220102,0.002201323769643513,0.00010748442346411806,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
PC1 and PC3,-1466.649703476567,2965.299406953133,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.title_COUNT_text_pc1' 'sd.title_COUNT_text_pc3']","[ 8.53473466e-02 -2.10049526e+01 -3.65642877e+01 -4.78169053e-01
 -2.11022895e+01  1.97294476e+01 -8.16366536e+01 -3.36662686e+00
 -1.28380819e+02 -1.76994697e+00  7.62301303e-01 -7.73378678e-02
 -3.94712713e+00  1.35517267e+01  1.53625322e+01  2.29337597e+01
  0.00000000e+00]","[ 0.23834729  2.05658358  4.02185765  1.17014314  4.99847858 12.18507363
 10.3285026   1.13035119 13.468749    0.49797294  0.39091932  0.03138165
  1.66523071  3.66426863  1.94462941  0.92586662  2.08786178]",0.0009087541995720287,title_COUNT_text,titles,10110210,2955.771512580659,9.527894372473838,0.008531865981557897,0.00041658692317186045,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
PC2 and PC3,-1466.463291715016,2966.926583430031,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.title_COUNT_text_pc2' 'sd.title_COUNT_text_pc3']","[ -0.41730164  -1.27725602  -0.29419717   1.48339293  -6.70087313
  12.50755298 -13.83219009   0.7467684   -2.93525546  -1.02153417
   0.10772103  -0.06729801  -1.79373522   4.53672492  -0.2378851
  -1.09009966  -2.16264292]","[ 0.23590003  1.66796765  3.28330614  1.14987718  4.96142881 10.87174676
  9.52927914  1.05392506 11.11227571  0.49378517  0.38906443  0.03005323
  1.61630564  3.61009852  1.66305041  0.68294151  1.608576  ]",0.000743334920146749,title_COUNT_text,titles,10110210,2955.771512580659,11.155070849371896,0.003781874757588402,0.0001846582649669562,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
"price, PC1, and PC2",-1467.00445267643,2968.00890535286,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc1' 'sd.title_COUNT_text_pc2']","[ -0.3651888   -0.82865333   1.93423474   1.53640744  -6.77668322
 -13.36539476 -15.75881675  -0.51814376   4.11232567  -0.96126654
   0.0806559   -0.05101522  -0.3725151    4.2425225   -1.22606388
  -5.18136068   0.88315897   0.        ]","[ 0.23943264  2.47734984  1.97778648  1.93895056 13.9248247  19.56338667
 33.0655184   1.07552302 10.68999913  0.55436559  0.42213561  0.03390336
  1.64279984  3.7957061   1.1717401   0.09376504  0.45811042  9.05271898]",0.001333681475209716,title_COUNT_text,titles,10110210,2955.771512580659,12.23739277220102,0.002201323769643513,0.00010748442346411806,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
"price, PC1, and PC3",-1466.014092217202,2968.028184434404,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc1' 'sd.title_COUNT_text_pc3']","[ -0.12573629 -14.6741648  -25.52316271  -0.18183976 -15.16607941
  14.59684136 -57.399431    -2.45293071 -86.98758704  -1.42474678
   0.47357471  -0.09915225  -2.98584415   9.86380229  10.92408242
  -0.11962676  -0.69767047  16.31793851]","[3.33033897e-01 8.25521474e+00 1.45915002e+01 1.43196499e+00
 8.51832854e+00 1.19909671e+01 3.04713120e+01 1.99964634e+00
 4.88679437e+01 6.15543637e-01 4.76156651e-01 4.06600626e-02
 1.94210870e+00 5.56170960e+00 6.48088678e+00 6.56348522e-02
 5.68809735e-01 8.43548915e+00]",0.0004588110966306967,title_COUNT_text,titles,10110210,2955.771512580659,12.256671853745047,0.0021802059659019758,0.0001064533007409236,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
"price, PC2, and PC3",-1465.302201650404,2966.604403300808,"['product_id_1' 'product_id_10' 'product_id_11' 'product_id_12'
 'product_id_13' 'product_id_14' 'product_id_15' 'product_id_2'
 'product_id_3' 'product_id_4' 'product_id_5' 'price'
 'title_COUNT_text_pc1' 'title_COUNT_text_pc2' 'title_COUNT_text_pc3'
 'sd.price' 'sd.title_COUNT_text_pc2' 'sd.title_COUNT_text_pc3']","[-4.25150379e-01 -1.45576291e+00  1.97233445e+00  8.80210282e-01
 -1.72822454e+01  6.97982858e-01 -3.84777400e+01  8.15967423e-01
  1.19245285e+00 -1.11476534e+00  2.94523901e-02 -7.09031806e-02
 -1.78369705e+00  3.98595225e+00 -1.35258102e+00 -1.63045317e-02
  8.75324004e+00 -3.57765115e-02]","[ 0.23883311  1.63673264  1.93366539  1.35930259  9.59679718 14.20063567
 22.12793924  1.0242773   7.46205189  0.51286817  0.39657647  0.03261147
  1.6300917   3.68249565  1.14708957  0.07971019  5.48332969  0.34616929]",0.0002144750033008906,title_COUNT_text,titles,10110210,2955.771512580659,10.832890720148953,0.004442911562760306,0.00021693482549488383,10110210,"Clothing, Shoes & Jewelry",Women,Clothing,"Lingerie, Sleep & Lounge",552.0,15.0,15.022048950195312,75.0,3608.0,4.0
